bucket_range,min_ate_in_bin,max_ate_in_bin,min_length,best_sequence,count
"(4.0817, 4.0819]",4.081669430740199,4.081909345842057,3,"(('bin_equal_width_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x3'))",12
"(4.0819, 4.0822]",4.08195319253221,4.082197630127921,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x2'))",20
"(4.0822, 4.0825]",4.082227144971572,4.082422930607884,2,"(('isolationForest', 'x1'), ('bin_equal_width_2', 'x5'))",71
"(4.0825, 4.0828]",4.082514962495996,4.082754785000206,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_5', 'x3'), ('isolationForest', 'x1'))",21
"(4.0828, 4.083]",4.082768402848816,4.083027784504842,2,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'))",75
"(4.083, 4.0833]",4.083039330197602,4.083289276488124,2,"(('isolationForest', 'x1'), ('bin_equal_width_2', 'x3'))",76
"(4.0833, 4.0836]",4.083365806746225,4.083579186743048,2,"(('isolationForest', 'x1'), ('bin_equal_width_2', 'x1'))",84
"(4.0836, 4.0839]",4.0835965456835375,4.083848957678841,3,"(('bin_equal_width_10', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x1'))",23
"(4.0839, 4.0841]",4.083875521272897,4.084111646475572,3,"(('bin_equal_width_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x5'))",16
"(4.0841, 4.0844]",4.084165374467856,4.084398673847552,2,"(('isolationForest', 'x1'), ('bin_equal_width_5', 'x6'))",74
"(4.0844, 4.0847]",4.08444529161665,4.0846788918221755,3,"(('bin_equal_width_10', 'x1'), ('bin_equal_frequency_5', 'x3'), ('isolationForest', 'x1'))",14
"(4.0847, 4.085]",4.084716384329698,4.084944706368328,2,"(('IQR', 'x5'), ('isolationForest', 'x1'))",81
"(4.085, 4.0852]",4.084963322492481,4.085225448893198,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_10', 'x5'))",12
"(4.0852, 4.0855]",4.085242912982888,4.0855049138675446,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('zscore_clip_3', 'x5'))",24
"(4.0855, 4.0858]",4.085515026058391,4.0857762389874415,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'), ('bin_equal_width_10', 'x6'))",21
"(4.0858, 4.0861]",4.085807961691874,4.0860481847571615,2,"(('winsorize', 'x5'), ('isolationForest', 'x1'))",98
"(4.0861, 4.0863]",4.086067024500851,4.086310187476874,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x2'))",18
"(4.0863, 4.0866]",4.086332498191703,4.086592245422855,3,"(('winsorize', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x2'))",20
"(4.0866, 4.0869]",4.086609869354745,4.086860783883017,2,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x2'))",76
"(4.0869, 4.0872]",4.086915152640243,4.087141537117457,2,"(('isolationForest', 'x1'), ('bin_equal_width_5', 'x1'))",202
"(4.0872, 4.0874]",4.08716370403898,4.0874111532772055,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x1'))",29
"(4.0874, 4.0877]",4.0874327598694356,4.0876959576910785,2,"(('isolationForest', 'x1'), ('bin_equal_width_10', 'x3'))",209
"(4.0877, 4.088]",4.087707617030425,4.087974901657357,1,"(('isolationForest', 'x1'),)",1958
"(4.088, 4.0882]",4.087981433584098,4.088248075548443,2,"(('isolationForest', 'x1'), ('norm_log', 'x1'))",408
"(4.0882, 4.0885]",4.088258234059243,4.088510516703664,2,"(('isolationForest', 'x1'), ('bin_equal_width_2', 'x2'))",359
"(4.0885, 4.0888]",4.088535727213517,4.088793437525887,2,"(('isolationForest', 'x1'), ('bin_equal_width_10', 'x1'))",238
"(4.0888, 4.0891]",4.0888034884455555,4.089065496258188,2,"(('isolationForest', 'x1'), ('winsorize', 'x16'))",162
"(4.0891, 4.0893]",4.089072640785405,4.089345811871148,2,"(('isolationForest', 'x1'), ('norm_log', 'x5'))",166
"(4.0893, 4.0896]",4.0893520050229615,4.089619842237796,2,"(('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x1'))",167
"(4.0896, 4.0899]",4.0896314393854425,4.089894738335136,2,"(('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x3'))",167
"(4.0899, 4.0902]",4.089913303677102,4.0901496812133145,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x2'))",43
"(4.0902, 4.0904]",4.090177366315668,4.0904385812345545,2,"(('bin_equal_width_10', 'x1'), ('isolationForest', 'x1'))",100
"(4.0904, 4.0907]",4.090445668480743,4.090715943843868,2,"(('isolationForest', 'x1'), ('bin_equal_width_10', 'x6'))",91
"(4.0907, 4.091]",4.090731007358465,4.090981847890658,2,"(('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x5'))",156
"(4.091, 4.0913]",4.090996560446184,4.091265941760547,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_5', 'x3'), ('isolationForest', 'x1'))",63
"(4.0913, 4.0915]",4.091271690093285,4.091537004112886,2,"(('isolationForest', 'x1'), ('winsorize', 'x18'))",213
"(4.0915, 4.0918]",4.091543518822514,4.091813989259185,2,"(('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x5'))",95
"(4.0918, 4.0921]",4.0918305352042035,4.092080375616871,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_10', 'x3'), ('isolationForest', 'x1'))",43
"(4.0921, 4.0924]",4.092091939968477,4.0923576200109295,2,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x5'))",161
"(4.0924, 4.0926]",4.092420609070089,4.092636384007157,2,"(('isolationForest', 'x1'), ('zscore_clip_3', 'x3'))",87
"(4.0926, 4.0929]",4.092640181267289,4.092895193036384,3,"(('isolationForest', 'x1'), ('bin_equal_width_5', 'x1'), ('zscore_filter_3', 'x3'))",32
"(4.0929, 4.0932]",4.092913032613812,4.093175138192448,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x3'))",29
"(4.0932, 4.0935]",4.093187438993242,4.093456712349829,2,"(('isolationForest', 'x1'), ('zscore_filter_3', 'x3'))",90
"(4.0935, 4.0937]",4.09348211861011,4.0937320037720175,3,"(('norm_log', 'x1'), ('norm_log', 'x6'), ('isolationForest', 'x1'))",19
"(4.0937, 4.094]",4.09376023011976,4.093981497331636,3,"(('bin_equal_width_10', 'x1'), ('isolationForest', 'x1'), ('winsorize', 'x18'))",20
"(4.094, 4.0943]",4.0940335360021765,4.094272760346533,3,"(('bin_equal_width_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x5'))",17
"(4.0943, 4.0946]",4.09429086299854,4.094538322386004,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x6'))",17
"(4.0946, 4.0948]",4.094583002272717,4.094820349553905,2,"(('bin_equal_width_5', 'x5'), ('isolationForest', 'x1'))",74
"(4.0948, 4.0951]",4.0948363883170105,4.095096156967427,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x6'))",22
"(4.0951, 4.0954]",4.095108661050271,4.095375132182908,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_frequency_2', 'x5'), ('isolationForest', 'x1'))",15
"(4.0954, 4.0957]",4.09538501602884,4.095652640256691,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x2'), ('isolationForest', 'x1'))",80
"(4.0957, 4.0959]",4.095673330301339,4.095914455545099,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",17
"(4.0959, 4.0962]",4.095975182358953,4.096188231615664,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_width_5', 'x3'), ('isolationForest', 'x1'))",12
"(4.0962, 4.0965]",4.0962053339156475,4.096454919461179,3,"(('isolationForest', 'x1'), ('bin_equal_width_5', 'x3'), ('bin_equal_frequency_5', 'x5'))",14
"(4.0965, 4.0968]",4.096486205834553,4.096733022745044,3,"(('winsorize', 'x1'), ('bin_equal_frequency_2', 'x2'), ('isolationForest', 'x1'))",18
"(4.0968, 4.097]",4.09677043850743,4.096959398328714,3,"(('isolationForest', 'x1'), ('bin_equal_width_5', 'x3'), ('bin_equal_frequency_2', 'x5'))",10
"(4.097, 4.0973]",4.097041844691508,4.097271452840604,3,"(('norm_log', 'x1'), ('bin_equal_frequency_5', 'x6'), ('isolationForest', 'x1'))",9
"(4.0973, 4.0976]",4.097301341923837,4.097505483694755,3,"(('bin_equal_frequency_5', 'x1'), ('winsorize', 'x2'), ('isolationForest', 'x1'))",13
"(4.0976, 4.0978]",4.097579251804162,4.097803700220916,3,"(('winsorize', 'x1'), ('zscore_clip_3', 'x5'), ('isolationForest', 'x1'))",7
"(4.0978, 4.0981]",4.097870623429642,4.098104848199295,3,"(('bin_equal_frequency_5', 'x1'), ('norm_log', 'x4'), ('isolationForest', 'x1'))",6
"(4.0981, 4.0984]",4.0981580356157785,4.0983508165855715,2,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x3'))",75
"(4.0984, 4.0987]",4.0984218827950105,4.098671381960161,2,"(('winsorize', 'x3'), ('isolationForest', 'x1'))",81
"(4.0987, 4.0989]",4.098674504907526,4.098937561313588,3,"(('winsorize', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x1'))",19
"(4.0989, 4.0992]",4.0989559605639965,4.099172558049324,3,"(('bin_equal_frequency_5', 'x1'), ('norm_log', 'x2'), ('isolationForest', 'x1'))",11
"(4.0992, 4.0995]",4.099263051877439,4.09941021013691,3,"(('bin_equal_width_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x3'))",12
"(4.0995, 4.0998]",4.099501153731404,4.099733559736767,2,"(('bin_equal_width_2', 'x5'), ('isolationForest', 'x1'))",75
"(4.0998, 4.1]",4.099779538356449,4.099980213849846,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x3'), ('bin_equal_frequency_5', 'x6'))",13
"(4.1, 4.1003]",4.10004661892322,4.1003151329277765,3,"(('bin_equal_width_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x3'))",18
"(4.1003, 4.1006]",4.10035086683574,4.100585067143153,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x5'), ('isolationForest', 'x1'))",13
"(4.1006, 4.1009]",4.100600687357426,4.10085746339073,2,"(('winsorize', 'x1'), ('isolationForest', 'x1'))",80
"(4.1009, 4.1011]",4.100866995449096,4.10112657970085,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x2'), ('isolationForest', 'x1'))",14
"(4.1011, 4.1014]",4.10114050194914,4.101411495730673,3,"(('bin_equal_width_10', 'x1'), ('winsorize', 'x2'), ('isolationForest', 'x1'))",12
"(4.1014, 4.1017]",4.101429028868781,4.101667118541092,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x3'))",10
"(4.1017, 4.102]",4.101710371541176,4.101913894027974,3,"(('bin_equal_width_10', 'x1'), ('bin_equal_width_10', 'x5'), ('isolationForest', 'x1'))",14
"(4.102, 4.1022]",4.10199935305515,4.1022027884692855,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_2', 'x2'), ('isolationForest', 'x1'))",69
"(4.1022, 4.1025]",4.102240722407288,4.102473820019732,3,"(('norm_log', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x2'))",18
"(4.1025, 4.1028]",4.102513337298978,4.102739710469496,2,"(('bin_equal_width_10', 'x3'), ('isolationForest', 'x1'))",70
"(4.1028, 4.1031]",4.102801410232972,4.103023660220003,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x5'))",16
"(4.1031, 4.1033]",4.103070445896062,4.1033317944638075,3,"(('bin_equal_frequency_5', 'x1'), ('norm_log', 'x1'), ('isolationForest', 'x1'))",14
"(4.1033, 4.1036]",4.103351197850742,4.103607392894291,3,"(('bin_equal_frequency_5', 'x1'), ('winsorize', 'x3'), ('isolationForest', 'x1'))",26
"(4.1036, 4.1039]",4.103619721654928,4.103848327568654,3,"(('bin_equal_width_10', 'x1'), ('IQR', 'x6'), ('isolationForest', 'x1'))",9
"(4.1039, 4.1042]",4.103886555908694,4.104145484466097,3,"(('norm_log', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x2'))",17
"(4.1042, 4.1044]",4.104159083501303,4.104427591962801,3,"(('bin_equal_frequency_2', 'x1'), ('zscore_filter_3', 'x2'), ('isolationForest', 'x1'))",42
"(4.1044, 4.1047]",4.1044317002279405,4.104705698054645,2,"(('bin_equal_width_10', 'x6'), ('isolationForest', 'x1'))",74
"(4.1047, 4.105]",4.104754377514298,4.104963508544634,3,"(('isolationForest', 'x1'), ('norm_log', 'x1'), ('zscore_filter_3', 'x5'))",15
"(4.105, 4.1053]",4.105002480272586,4.105251825741743,2,"(('isolationForest', 'x1'), ('zscore_filter_3', 'x5'))",92
"(4.1053, 4.1055]",4.105280790924676,4.105513162347813,2,"(('isolationForest', 'x1'), ('IQR', 'x3'))",81
"(4.1055, 4.1058]",4.105544467226543,4.105800368550252,3,"(('norm_log', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x5'))",20
"(4.1058, 4.1061]",4.105821707838921,4.106076162639216,2,"(('zscore_clip_3', 'x2'), ('isolationForest', 'x1'))",84
"(4.1061, 4.1064]",4.1060779711435345,4.106343166872625,2,"(('IQR', 'x6'), ('isolationForest', 'x1'))",94
"(4.1064, 4.1066]",4.106370533210082,4.106623818618104,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x3'))",19
"(4.1066, 4.1069]",4.106632727461675,4.106895860478669,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_width_5', 'x5'), ('isolationForest', 'x1'))",24
"(4.1069, 4.1072]",4.106922742922022,4.1071507363801265,3,"(('norm_log', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x3'))",21
"(4.1072, 4.1074]",4.10719558277062,4.107437444032228,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x4'), ('isolationForest', 'x1'))",38
"(4.1074, 4.1077]",4.1074752762097395,4.107711814958851,2,"(('bin_equal_width_5', 'x6'), ('isolationForest', 'x1'))",76
"(4.1077, 4.108]",4.107745939251768,4.10794224529439,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x1'), ('IQR', 'x3'))",13
"(4.108, 4.1083]",4.108029361046461,4.1082191324082515,3,"(('bin_equal_width_2', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x6'))",10
"(4.1083, 4.1085]",4.108276239179545,4.108526222705881,3,"(('winsorize', 'x1'), ('winsorize', 'x6'), ('isolationForest', 'x1'))",16
"(4.1085, 4.1088]",4.108556937750572,4.108802858901483,3,"(('bin_equal_width_2', 'x1'), ('isolationForest', 'x1'), ('zscore_clip_3', 'x2'))",17
"(4.1088, 4.1091]",4.108821010970762,4.109087430508969,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x4'))",18
"(4.1091, 4.1094]",4.1090998030167265,4.109362446193911,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_5', 'x3'), ('isolationForest', 'x1'))",35
"(4.1094, 4.1096]",4.109383033563601,4.10957241486985,3,"(('bin_equal_width_2', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x3'))",10
"(4.1096, 4.1099]",4.109646409880281,4.109910594475241,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",14
"(4.1099, 4.1102]",4.109944128077375,4.110175071276157,2,"(('bin_equal_width_2', 'x1'), ('isolationForest', 'x1'))",77
"(4.1102, 4.1105]",4.110192540008944,4.110449058382946,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x1'))",13
"(4.1105, 4.1107]",4.110467344058533,4.110718480646825,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x2'))",25
"(4.1107, 4.111]",4.110755315832757,4.1110110106969655,2,"(('isolationForest', 'x1'), ('IQR', 'x4'))",90
"(4.111, 4.1113]",4.111016649493467,4.11128765826358,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x2'))",19
"(4.1113, 4.1116]",4.11130702990054,4.111560612489651,2,"(('isolationForest', 'x1'), ('bin_equal_width_2', 'x6'))",74
"(4.1116, 4.1118]",4.111607935462443,4.111820620084063,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x2'))",20
"(4.1118, 4.1121]",4.111880913027874,4.112091408057288,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x4'))",12
"(4.1121, 4.1124]",4.112123072700316,4.112373942180068,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x4'))",19
"(4.1124, 4.1127]",4.112411985064573,4.112646029454178,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('winsorize', 'x5'))",12
"(4.1127, 4.1129]",4.112694469037638,4.112929745801778,2,"(('norm_log', 'x1'), ('isolationForest', 'x1'))",68
"(4.1129, 4.1132]",4.112960545761354,4.113200414929459,2,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'))",90
"(4.1132, 4.1135]",4.113221530737903,4.113462947988559,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x5'))",11
"(4.1135, 4.1138]",4.113519777825031,4.1137499821211065,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x2'), ('isolationForest', 'x1'))",13
"(4.1138, 4.114]",4.1138064844358055,4.113998751658753,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x2'))",12
"(4.114, 4.1143]",4.114049427834793,4.114304610257752,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('winsorize', 'x16'))",15
"(4.1143, 4.1146]",4.114319380322298,4.114569092098984,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('winsorize', 'x2'))",10
"(4.1146, 4.1149]",4.114626155208946,4.114841909268361,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x3'))",9
"(4.1149, 4.1151]",4.114862728470614,4.115113356526752,3,"(('bin_equal_width_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x3'))",9
"(4.1151, 4.1154]",4.115137407320333,4.115390694038958,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x2'))",14
"(4.1154, 4.1157]",4.11541633623888,4.115596728910781,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x3'))",5
"(4.1157, 4.116]",4.1156793876904105,4.115884503694697,3,"(('norm_log', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x5'))",10
"(4.116, 4.1162]",4.1159599742026565,4.1162082697852975,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x5'))",8
"(4.1162, 4.1165]",4.1162414605651865,4.116473166542511,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_width_10', 'x5'), ('isolationForest', 'x1'))",14
"(4.1165, 4.1168]",4.116514566338232,4.116739879694451,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x6'))",17
"(4.1168, 4.117]",4.116788863750834,4.1170219686210165,2,"(('bin_equal_frequency_2', 'x3'), ('isolationForest', 'x1'))",93
"(4.117, 4.1173]",4.117079724812276,4.117284683394521,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x2'))",8
"(4.1173, 4.1176]",4.117342489513625,4.117585836539554,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_frequency_2', 'x2'), ('isolationForest', 'x1'))",12
"(4.1176, 4.1179]",4.117621209026413,4.117866324144164,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x3'))",10
"(4.1179, 4.1181]",4.1178983096134525,4.118138345143967,3,"(('norm_log', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x3'))",12
"(4.1181, 4.1184]",4.118151204631332,4.118363061496038,3,"(('bin_equal_width_10', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x4'))",9
"(4.1184, 4.1187]",4.11842950461587,4.1186932958721245,2,"(('bin_equal_frequency_5', 'x3'), ('isolationForest', 'x1'))",70
"(4.1187, 4.119]",4.118717912934766,4.118959612861945,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_frequency_5', 'x6'), ('isolationForest', 'x1'))",13
"(4.119, 4.1192]",4.119004585426695,4.119205175099645,3,"(('bin_equal_frequency_5', 'x3'), ('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x1'))",4
"(4.1192, 4.1195]",4.119265323982544,4.119487469978294,3,"(('bin_equal_frequency_5', 'x3'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x5'))",6
"(4.1195, 4.1198]",4.119553193316965,4.119785322151724,3,"(('bin_equal_frequency_10', 'x1'), ('IQR', 'x5'), ('isolationForest', 'x1'))",11
"(4.1198, 4.1201]",4.119828632811443,4.120064911397256,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_width_10', 'x2'), ('isolationForest', 'x1'))",11
"(4.1201, 4.1203]",4.120068721903573,4.120305839211928,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x6'))",8
"(4.1203, 4.1206]",4.120347008088522,4.120604835444795,3,"(('bin_equal_frequency_10', 'x1'), ('IQR', 'x4'), ('isolationForest', 'x1'))",14
"(4.1206, 4.1209]",4.120624340652096,4.120869419934003,2,"(('bin_equal_width_2', 'x3'), ('isolationForest', 'x1'))",72
"(4.1209, 4.1212]",4.120973518847838,4.1211448031037,2,"(('bin_equal_frequency_2', 'x2'), ('isolationForest', 'x1'))",75
"(4.1212, 4.1214]",4.12116443301771,4.121431834764175,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'))",69
"(4.1214, 4.1217]",4.121453805778307,4.121709186373329,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x1'), ('bin_equal_frequency_2', 'x6'))",11
"(4.1217, 4.122]",4.121859607042008,4.121971381873937,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_10', 'x2'), ('isolationForest', 'x1'))",9
"(4.122, 4.1223]",4.121987423993121,4.1221885545435715,3,"(('bin_equal_frequency_10', 'x1'), ('zscore_filter_3', 'x2'), ('isolationForest', 'x1'))",10
"(4.1223, 4.1225]",4.122268621661188,4.122516040770056,3,"(('bin_equal_width_2', 'x1'), ('norm_log', 'x4'), ('isolationForest', 'x1'))",14
"(4.1225, 4.1228]",4.1225695527712105,4.122790577710789,3,"(('isolationForest', 'x1'), ('winsorize', 'x16'), ('bin_equal_frequency_2', 'x6'))",11
"(4.1228, 4.1231]",4.122821476712595,4.1230553151550415,2,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x6'))",71
"(4.1231, 4.1234]",4.123096684599967,4.123350521641109,3,"(('bin_equal_width_5', 'x1'), ('zscore_clip_3', 'x5'), ('isolationForest', 'x1'))",15
"(4.1234, 4.1236]",4.123384302563131,4.123624631113129,3,"(('isolationForest', 'x1'), ('bin_equal_width_10', 'x1'), ('bin_equal_frequency_2', 'x6'))",8
"(4.1236, 4.1239]",4.123633509159818,4.123857139231164,3,"(('isolationForest', 'x1'), ('bin_equal_width_2', 'x2'), ('bin_equal_frequency_2', 'x6'))",10
"(4.1239, 4.1242]",4.12391226832097,4.124163078422057,3,"(('bin_equal_width_10', 'x1'), ('norm_log', 'x3'), ('isolationForest', 'x1'))",8
"(4.1242, 4.1245]",4.124215822718775,4.124452973317767,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x3'), ('bin_equal_frequency_2', 'x6'))",9
"(4.1245, 4.1247]",4.1244595185582495,4.1247119059821005,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_2', 'x2'), ('isolationForest', 'x1'))",13
"(4.1247, 4.125]",4.124751292979494,4.124988211061598,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x2'), ('isolationForest', 'x1'))",9
"(4.125, 4.1253]",4.1250054690337095,4.125227251510465,3,"(('bin_equal_width_5', 'x1'), ('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",12
"(4.1253, 4.1256]",4.125364635944476,4.125485286372131,3,"(('norm_log', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x3'))",6
"(4.1256, 4.1258]",4.1255527665879965,4.125817009665586,2,"(('bin_equal_width_10', 'x5'), ('isolationForest', 'x1'))",73
"(4.1258, 4.1261]",4.125908499143971,4.126085970986449,3,"(('winsorize', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x4'))",9
"(4.1261, 4.1264]",4.12611512668561,4.12636190678482,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_2', 'x5'), ('isolationForest', 'x1'))",12
"(4.1264, 4.1266]",4.1264274876024265,4.126606615281524,3,"(('bin_equal_frequency_10', 'x1'), ('winsorize', 'x2'), ('isolationForest', 'x1'))",9
"(4.1266, 4.1269]",4.126648748819131,4.12690032634072,3,"(('bin_equal_width_5', 'x1'), ('bin_equal_frequency_5', 'x5'), ('isolationForest', 'x1'))",7
"(4.1269, 4.1272]",4.1269223056562465,4.1271794242706665,3,"(('bin_equal_frequency_2', 'x3'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x6'))",5
"(4.1272, 4.1275]",4.127246449420829,4.127440546610347,3,"(('isolationForest', 'x1'), ('zscore_filter_3', 'x3'), ('bin_equal_frequency_2', 'x6'))",9
"(4.1275, 4.1277]",4.1274748758196225,4.127725776160354,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x5'))",11
"(4.1277, 4.128]",4.127763459279077,4.1279560606807495,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_width_10', 'x2'), ('isolationForest', 'x1'))",6
"(4.128, 4.1283]",4.128077610807333,4.128288445879068,3,"(('IQR', 'x2'), ('norm_log', 'x3'), ('isolationForest', 'x1'))",6
"(4.1283, 4.1286]",4.128311790354753,4.1285542095389784,3,"(('bin_equal_frequency_10', 'x1'), ('norm_log', 'x2'), ('isolationForest', 'x1'))",9
"(4.1286, 4.1288]",4.128609768518029,4.128840316047546,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x5'), ('bin_equal_frequency_2', 'x6'))",9
"(4.1288, 4.1291]",4.128856582707584,4.129075872563079,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_2', 'x3'), ('isolationForest', 'x1'))",10
"(4.1291, 4.1294]",4.129132597775815,4.129363988159815,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_5', 'x5'), ('isolationForest', 'x1'))",28
