bucket_range,min_ate_in_bin,max_ate_in_bin,min_length,best_sequence,count
"(-0.023896, -0.023895]",-0.023895572368952154,-0.023895498744455717,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'nprevistq'), ('isolationForest', 'adequacy'))",2
"(-0.023895, -0.023893]",-0.023893675311303524,-0.023893675311303524,3,"(('norm_log', 'adequacy'), ('bin_equal_width_2', 'gestat10'), ('isolationForest', 'adequacy'))",1
"(-0.023892, -0.023891]",-0.023891753529373862,-0.02389137520788804,3,"(('bin_equal_width_2', 'adequacy'), ('norm_log', 'stoccfipb'), ('isolationForest', 'adequacy'))",2
"(-0.023891, -0.02389]",-0.02389048026685343,-0.023889827424131264,3,"(('norm_log', 'adequacy'), ('bin_equal_width_10', 'infant_id'), ('isolationForest', 'adequacy'))",3
"(-0.02389, -0.023888]",-0.02388952306564595,-0.023888463911217284,3,"(('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'birattnd'), ('isolationForest', 'adequacy'))",7
"(-0.023888, -0.023887]",-0.023887916321446063,-0.023887062745662886,3,"(('isolationForest', 'adequacy'), ('bin_equal_frequency_2', 'feduc6'), ('IQR', 'gestat10'))",2
"(-0.023887, -0.023886]",-0.02388643244780026,-0.02388583786316122,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_2', 'dlivord_min'), ('isolationForest', 'adequacy'))",4
"(-0.023886, -0.023884]",-0.023885569787099138,-0.023884960468808156,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_5', 'dlivord_min'), ('isolationForest', 'adequacy'))",8
"(-0.023884, -0.023883]",-0.0238844018376681,-0.023883505681148835,3,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'), ('zscore_clip_3', 'dtotord_min'))",6
"(-0.023883, -0.023882]",-0.023882905087647687,-0.02388199437742051,3,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'), ('norm_log', 'brstate_reg'))",14
"(-0.023882, -0.023881]",-0.023881185215827164,-0.023880645671217924,2,"(('zscore_filter_3', 'drink5'), ('bin_equal_frequency_10', 'infant_id'))",15
"(-0.023881, -0.023879]",-0.02388058970306943,-0.023879341866206986,1,"(('zscore_filter_3', 'drink5'),)",1253
"(-0.023879, -0.023878]",-0.023879299593691637,-0.023878054315164435,2,"(('isolationForest', 'adequacy'), ('IQR', 'gestat10'))",119
"(-0.023878, -0.023877]",-0.023878034155659734,-0.0238767791999372,2,"(('bin_equal_frequency_5', 'infant_id'), ('zscore_filter_3', 'drink5'))",26
"(-0.023877, -0.023875]",-0.02387675064833447,-0.023875608666993665,3,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'), ('bin_equal_width_5', 'dfageq'))",10
"(-0.023875, -0.023874]",-0.023875302812768926,-0.023874272071039596,3,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'), ('bin_equal_frequency_5', 'stoccfipb_reg'))",13
"(-0.023874, -0.023873]",-0.023874205378881578,-0.02387298532505616,3,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'), ('bin_equal_width_2', 'cigar6'))",12
"(-0.023873, -0.023872]",-0.02387288320555261,-0.023871662102320914,3,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'), ('bin_equal_frequency_2', 'data_year'))",21
"(-0.023872, -0.02387]",-0.023871612519667126,-0.02387043015124528,2,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'))",132
"(-0.02387, -0.023869]",-0.02387022081398091,-0.0238691733564536,3,"(('norm_log', 'adequacy'), ('bin_equal_frequency_2', 'stoccfipb_reg'), ('isolationForest', 'adequacy'))",18
"(-0.023869, -0.023868]",-0.023869067166692917,-0.02386785490469658,3,"(('zscore_clip_3', 'adequacy'), ('zscore_clip_3', 'drink5'), ('isolationForest', 'adequacy'))",14
"(-0.023868, -0.023867]",-0.0238674406844079,-0.02386672748688618,3,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'), ('bin_equal_width_2', 'frace'))",3
"(-0.023867, -0.023865]",-0.02386651479363381,-0.023865317561380533,3,"(('norm_log', 'adequacy'), ('bin_equal_frequency_2', 'mager8'), ('isolationForest', 'adequacy'))",11
"(-0.023865, -0.023864]",-0.023865210532771325,-0.023863992784603143,3,"(('zscore_clip_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('isolationForest', 'adequacy'))",9
"(-0.023864, -0.023863]",-0.023863769029048368,-0.023862790197811234,3,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'), ('bin_equal_width_5', 'crace'))",5
"(-0.023863, -0.023861]",-0.023862678756732484,-0.023861825052334223,3,"(('norm_log', 'adequacy'), ('bin_equal_width_2', 'birmon'), ('isolationForest', 'adequacy'))",2
"(-0.023861, -0.02386]",-0.023860868142847182,-0.023860868142847182,3,"(('isolationForest', 'adequacy'), ('IQR', 'gestat10'), ('bin_equal_width_2', 'mpre5'))",1
"(-0.02386, -0.023859]",-0.023859726226975433,-0.023859116937726077,2,"(('zscore_filter_3', 'drink5'), ('zscore_filter_3', 'frace'))",7
"(-0.023859, -0.023858]",-0.023858634353065886,-0.023857635202188917,3,"(('bin_equal_width_2', 'adequacy'), ('zscore_filter_3', 'drink5'), ('isolationForest', 'adequacy'))",3
"(-0.023858, -0.023856]",-0.023857391955967422,-0.023856376471128315,3,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'), ('bin_equal_frequency_2', 'dfageq'))",3
"(-0.023855, -0.023854]",-0.023854948373297855,-0.0238543469702693,2,"(('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'drink5'))",9
"(-0.023854, -0.023852]",-0.023853580815852406,-0.023853580815852406,3,"(('zscore_clip_3', 'adequacy'), ('isolationForest', 'adequacy'), ('bin_equal_width_2', 'gestat10'))",1
"(-0.023852, -0.023851]",-0.023851471644424457,-0.023851214540597285,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_frequency_2', 'meduc6'), ('isolationForest', 'adequacy'))",3
"(-0.023851, -0.02385]",-0.023849925745834957,-0.023849924822855997,2,"(('bin_equal_width_5', 'birmon'), ('isolationForest', 'adequacy'))",5
"(-0.02385, -0.023849]",-0.02384964477668367,-0.02384964477668367,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_2', 'mplbir_reg'), ('isolationForest', 'adequacy'))",1
"(-0.023847, -0.023846]",-0.02384730786094258,-0.02384730786094258,3,"(('norm_log', 'adequacy'), ('zscore_filter_3', 'dlivord_min'), ('isolationForest', 'adequacy'))",1
"(-0.023845, -0.023844]",-0.02384456568092103,-0.02384456568092103,3,"(('zscore_filter_3', 'adequacy'), ('isolationForest', 'adequacy'), ('norm_log', 'gestat10'))",1
"(-0.023841, -0.02384]",-0.023839747350906725,-0.023839747350906725,3,"(('zscore_filter_3', 'adequacy'), ('winsorize', 'hemo'), ('isolationForest', 'adequacy'))",1
"(-0.02384, -0.023838]",-0.02383921738833939,-0.023838867651530506,3,"(('norm_log', 'adequacy'), ('bin_equal_width_5', 'infant_id'), ('isolationForest', 'adequacy'))",2
"(-0.023837, -0.023836]",-0.023835889116382097,-0.023835889116382097,3,"(('bin_equal_width_2', 'adequacy'), ('isolationForest', 'adequacy'), ('IQR', 'dlivord_min'))",1
"(-0.023836, -0.023835]",-0.023835386706356196,-0.023835386706356196,3,"(('norm_log', 'adequacy'), ('bin_equal_frequency_2', 'mplbir'), ('isolationForest', 'adequacy'))",1
"(-0.023829, -0.023828]",-0.023828585962079027,-0.023828585962079027,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'stoccfipb'), ('isolationForest', 'adequacy'))",1
"(-0.023828, -0.023827]",-0.023827103913340777,-0.02382710354933497,2,"(('zscore_filter_3', 'ormoth'), ('isolationForest', 'adequacy'))",4
"(-0.023827, -0.023826]",-0.02382686170278218,-0.023825959536741555,3,"(('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'drink5'), ('isolationForest', 'adequacy'))",3
"(-0.02382, -0.023819]",-0.023820137161517336,-0.023820136770375692,2,"(('bin_equal_width_5', 'mplbir'), ('isolationForest', 'adequacy'))",4
"(-0.023819, -0.023818]",-0.023818705004146182,-0.023818705004146182,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'ormoth'), ('isolationForest', 'adequacy'))",1
"(-0.023817, -0.023815]",-0.023816119565808074,-0.023816119565808074,3,"(('bin_equal_width_2', 'adequacy'), ('zscore_filter_3', 'crace'), ('isolationForest', 'adequacy'))",1
"(-0.023815, -0.023814]",-0.023815346924914715,-0.023814185899459668,3,"(('norm_log', 'adequacy'), ('bin_equal_width_5', 'dtotord_min'), ('isolationForest', 'adequacy'))",3
"(-0.023814, -0.023813]",-0.02381394937028463,-0.02381394937028463,3,"(('zscore_clip_3', 'adequacy'), ('norm_log', 'mrace'), ('isolationForest', 'adequacy'))",1
"(-0.023812, -0.02381]",-0.02381057185133454,-0.02381057185133454,3,"(('isolationForest', 'adequacy'), ('IQR', 'dlivord_min'), ('IQR', 'meduc6'))",1
"(-0.023809, -0.023808]",-0.023808825562940054,-0.023808825562940054,3,"(('norm_log', 'adequacy'), ('bin_equal_frequency_5', 'birmon'), ('isolationForest', 'adequacy'))",1
"(-0.023808, -0.023806]",-0.0238074133728796,-0.023807185334633493,3,"(('zscore_clip_3', 'adequacy'), ('zscore_filter_3', 'crace'), ('isolationForest', 'adequacy'))",2
"(-0.023806, -0.023805]",-0.02380582577207387,-0.02380582386899505,2,"(('zscore_filter_3', 'drink5'), ('IQR', 'feduc6'))",5
"(-0.023803, -0.023801]",-0.02380149953690215,-0.02380149953690215,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('IQR', 'gestat10'))",1
"(-0.0238, -0.023799]",-0.023799707160373107,-0.023799707160373107,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_2', 'brstate'), ('isolationForest', 'adequacy'))",1
"(-0.023799, -0.023797]",-0.023797961880498677,-0.02379796095013265,2,"(('winsorize', 'mager8'), ('isolationForest', 'adequacy'))",4
"(-0.023797, -0.023796]",-0.023796484570942043,-0.02379648391976609,2,"(('zscore_filter_3', 'dlivord_min'), ('isolationForest', 'adequacy'))",5
"(-0.023796, -0.023795]",-0.023796027013623162,-0.023796026686452334,2,"(('norm_log', 'birmon'), ('isolationForest', 'adequacy'))",5
"(-0.023794, -0.023792]",-0.023793628515898464,-0.023793628515898464,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_frequency_10', 'birmon'), ('isolationForest', 'adequacy'))",1
"(-0.023791, -0.02379]",-0.023790540059800427,-0.023789838380187202,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_5', 'infant_id'), ('isolationForest', 'adequacy'))",2
"(-0.02379, -0.023789]",-0.023789640003252333,-0.02378852259716626,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_width_2', 'birmon'), ('isolationForest', 'adequacy'))",2
"(-0.023787, -0.023786]",-0.0237863552863253,-0.0237863552863253,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_2', 'nprevistq'), ('isolationForest', 'adequacy'))",1
"(-0.023786, -0.023785]",-0.02378488584379613,-0.02378488584379613,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('IQR', 'dlivord_min'))",1
"(-0.023783, -0.023782]",-0.02378246158683232,-0.023782201311296804,3,"(('norm_log', 'adequacy'), ('bin_equal_width_2', 'nprevistq'), ('isolationForest', 'adequacy'))",2
"(-0.023782, -0.023781]",-0.023781795164028886,-0.023781794401119185,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_10', 'birmon'), ('isolationForest', 'adequacy'))",2
"(-0.023778, -0.023777]",-0.023777590322046443,-0.023777590322046443,3,"(('zscore_clip_3', 'adequacy'), ('winsorize', 'stoccfipb'), ('isolationForest', 'adequacy'))",1
"(-0.023772, -0.023771]",-0.02377155895312687,-0.02377081580743196,3,"(('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'crace'), ('isolationForest', 'adequacy'))",2
"(-0.023767, -0.023765]",-0.0237661981477133,-0.02376612986964288,2,"(('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'drink5'))",14
"(-0.023763, -0.023762]",-0.02376220588927631,-0.02376220588927631,3,"(('zscore_filter_3', 'adequacy'), ('winsorize', 'stoccfipb'), ('isolationForest', 'adequacy'))",1
"(-0.02376, -0.023759]",-0.023759670726629954,-0.023759670726629954,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'mplbir_reg'), ('isolationForest', 'adequacy'))",1
"(-0.023757, -0.023755]",-0.02375653804847476,-0.02375653804847476,3,"(('zscore_filter_3', 'adequacy'), ('winsorize', 'orfath'), ('isolationForest', 'adequacy'))",1
"(-0.023753, -0.023751]",-0.023752308957334805,-0.023752308957334805,3,"(('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'gestat10'), ('isolationForest', 'adequacy'))",1
"(-0.023751, -0.02375]",-0.02375074113810099,-0.023750398627299135,3,"(('norm_log', 'adequacy'), ('bin_equal_frequency_5', 'infant_id'), ('isolationForest', 'adequacy'))",2
"(-0.02375, -0.023749]",-0.023749089984491878,-0.023749089984491878,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'drink5'), ('IQR', 'gestat10'))",1
"(-0.023749, -0.023748]",-0.023748223716898807,-0.023748223716898807,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_5', 'gestat10'), ('zscore_filter_3', 'gestat10'))",1
"(-0.023744, -0.023742]",-0.02374334227256881,-0.023742523980813904,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_frequency_5', 'stoccfipb_reg'), ('isolationForest', 'adequacy'))",2
"(-0.023742, -0.023741]",-0.023741374866034587,-0.02374137441073318,2,"(('zscore_filter_3', 'dlivord_min'), ('zscore_filter_3', 'mpre5'))",8
"(-0.023737, -0.023736]",-0.02373685900258856,-0.02373685900258856,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'orfath'), ('isolationForest', 'adequacy'))",1
"(-0.023735, -0.023734]",-0.023734102964016294,-0.023734102964016294,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_frequency_2', 'mager8'), ('isolationForest', 'adequacy'))",1
"(-0.023731, -0.02373]",-0.023730850695346337,-0.023730850695346337,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_width_5', 'brstate'), ('isolationForest', 'adequacy'))",1
"(-0.02373, -0.023728]",-0.023729510972665742,-0.023729510972665742,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_10', 'stoccfipb'), ('isolationForest', 'adequacy'))",1
"(-0.023728, -0.023727]",-0.023727396991941454,-0.023727396991941454,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_frequency_2', 'stoccfipb'), ('isolationForest', 'adequacy'))",1
"(-0.023726, -0.023725]",-0.023725320954338068,-0.023724865104450734,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_2', 'mpre5'), ('isolationForest', 'adequacy'))",2
"(-0.023725, -0.023723]",-0.023724186993872166,-0.023724186993872166,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'dlivord_min'), ('zscore_filter_3', 'frace'))",1
"(-0.023723, -0.023722]",-0.02372211259748328,-0.02372211259748328,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('IQR', 'gestat10'))",1
"(-0.023722, -0.023721]",-0.02372163153909949,-0.02372163153909949,3,"(('zscore_clip_3', 'adequacy'), ('winsorize', 'dlivord_min'), ('isolationForest', 'adequacy'))",1
"(-0.023718, -0.023717]",-0.023716911216185632,-0.023716911216185632,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_frequency_2', 'stoccfipb'), ('isolationForest', 'adequacy'))",1
"(-0.023713, -0.023712]",-0.02371226915160271,-0.02371226915160271,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_frequency_10', 'birmon'), ('isolationForest', 'adequacy'))",1
"(-0.023705, -0.023704]",-0.023704401614435603,-0.023704401614435603,3,"(('norm_log', 'adequacy'), ('isolationForest', 'adequacy'), ('zscore_filter_3', 'mpre5'))",1
"(-0.023704, -0.023703]",-0.023703961164974943,-0.023703961164974943,3,"(('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'cigar6'), ('isolationForest', 'adequacy'))",1
"(-0.023703, -0.023702]",-0.02370207641417983,-0.02370207641417983,3,"(('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'dlivord_min'), ('isolationForest', 'adequacy'))",1
"(-0.023698, -0.023696]",-0.02369685005066623,-0.02369685005066623,3,"(('zscore_clip_3', 'adequacy'), ('winsorize', 'infant_id'), ('isolationForest', 'adequacy'))",1
"(-0.023693, -0.023691]",-0.023692137375494485,-0.023692137375494485,3,"(('norm_log', 'adequacy'), ('isolationForest', 'adequacy'), ('IQR', 'gestat10'))",1
"(-0.02369, -0.023689]",-0.023689975846951917,-0.023689975846951917,3,"(('zscore_clip_3', 'adequacy'), ('winsorize', 'pre4000'), ('isolationForest', 'adequacy'))",1
"(-0.023689, -0.023687]",-0.023688007947042986,-0.023688007947042986,3,"(('bin_equal_width_2', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('isolationForest', 'adequacy'))",1
"(-0.023685, -0.023684]",-0.023683786562033307,-0.023683786562033307,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_2', 'infant_id'), ('isolationForest', 'adequacy'))",1
"(-0.023681, -0.02368]",-0.023680516272598328,-0.023680516272598328,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_width_10', 'mplbir'), ('isolationForest', 'adequacy'))",1
"(-0.02368, -0.023679]",-0.0236790958004877,-0.0236790958004877,3,"(('zscore_clip_3', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('isolationForest', 'adequacy'))",1
"(-0.023668, -0.023667]",-0.023667599263207346,-0.023667390251253424,3,"(('zscore_clip_3', 'adequacy'), ('isolationForest', 'adequacy'), ('zscore_filter_3', 'gestat10'))",2
"(-0.023667, -0.023666]",-0.023666992437702296,-0.023666992437702296,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_width_2', 'frace'), ('isolationForest', 'adequacy'))",1
"(-0.023658, -0.023657]",-0.023658037414495837,-0.023657164104258326,3,"(('zscore_filter_3', 'adequacy'), ('winsorize', 'dtotord_min'), ('isolationForest', 'adequacy'))",2
"(-0.023657, -0.023655]",-0.023655987002234615,-0.023655987002234615,3,"(('zscore_clip_3', 'adequacy'), ('zscore_clip_3', 'dlivord_min'), ('isolationForest', 'adequacy'))",1
"(-0.023654, -0.023653]",-0.023652982261725103,-0.023652982261725103,3,"(('zscore_clip_3', 'adequacy'), ('winsorize', 'dtotord_min'), ('isolationForest', 'adequacy'))",1
"(-0.023648, -0.023647]",-0.023647311316159717,-0.023647311316159717,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_frequency_2', 'infant_id'), ('isolationForest', 'adequacy'))",1
"(-0.023645, -0.023644]",-0.02364478760220783,-0.02364478760220783,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_width_5', 'birmon'), ('isolationForest', 'adequacy'))",1
"(-0.023643, -0.023641]",-0.02364265958891242,-0.023642527861955885,2,"(('IQR', 'dlivord_min'), ('zscore_filter_3', 'drink5'))",10
"(-0.02363, -0.023629]",-0.023629818938947646,-0.02362981776673711,2,"(('bin_equal_width_5', 'dtotord_min'), ('isolationForest', 'adequacy'))",4
"(-0.023629, -0.023627]",-0.023628558187002182,-0.023627594318900356,3,"(('zscore_clip_3', 'adequacy'), ('isolationForest', 'adequacy'), ('zscore_filter_3', 'mpre5'))",3
"(-0.023622, -0.023621]",-0.023621115227061788,-0.023621070162341308,3,"(('isolationForest', 'adequacy'), ('IQR', 'dlivord_min'), ('zscore_clip_3', 'frace'))",2
"(-0.023621, -0.02362]",-0.02362001933917771,-0.02362001933917771,3,"(('isolationForest', 'adequacy'), ('IQR', 'dlivord_min'), ('winsorize', 'frace'))",1
"(-0.023618, -0.023617]",-0.023617888905080816,-0.023617516770288543,3,"(('zscore_clip_3', 'adequacy'), ('zscore_filter_3', 'dlivord_min'), ('isolationForest', 'adequacy'))",3
"(-0.023617, -0.023616]",-0.023616396604378278,-0.023616396604378278,3,"(('zscore_clip_3', 'adequacy'), ('isolationForest', 'adequacy'), ('IQR', 'gestat10'))",1
"(-0.023616, -0.023615]",-0.023615682929253704,-0.023615043116713013,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_5', 'crace'), ('IQR', 'dlivord_min'))",3
"(-0.023615, -0.023613]",-0.023614249300933792,-0.023614249300933792,3,"(('zscore_clip_3', 'adequacy'), ('winsorize', 'herpes'), ('isolationForest', 'adequacy'))",1
"(-0.023613, -0.023612]",-0.023612537781088815,-0.023612044701361436,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'adequacy'), ('IQR', 'dlivord_min'))",2
"(-0.023612, -0.023611]",-0.023611726198202287,-0.02361092272362293,3,"(('isolationForest', 'adequacy'), ('zscore_clip_3', 'cigar6'), ('IQR', 'dlivord_min'))",5
"(-0.023609, -0.023608]",-0.023609304507926008,-0.023609304507926008,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_5', 'stoccfipb'), ('isolationForest', 'adequacy'))",1
"(-0.023607, -0.023606]",-0.023606051536033342,-0.02360573193678771,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_5', 'dlivord_min'), ('isolationForest', 'adequacy'))",2
"(-0.023606, -0.023604]",-0.0236053669967955,-0.0236053669967955,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_frequency_2', 'infant_id'), ('isolationForest', 'adequacy'))",1
"(-0.023604, -0.023603]",-0.02360397423582196,-0.02360379874773714,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'crace'), ('IQR', 'dlivord_min'))",2
"(-0.023603, -0.023602]",-0.023602699865952224,-0.023602118690050824,3,"(('isolationForest', 'adequacy'), ('IQR', 'dlivord_min'), ('bin_equal_frequency_2', 'feduc6'))",4
"(-0.023602, -0.023601]",-0.023601126757546803,-0.023600781133610724,3,"(('isolationForest', 'adequacy'), ('zscore_clip_3', 'birattnd'), ('IQR', 'dlivord_min'))",4
"(-0.023599, -0.023598]",-0.02359890413425237,-0.023598031141623118,3,"(('zscore_clip_3', 'adequacy'), ('norm_log', 'dtotord_min'), ('isolationForest', 'adequacy'))",6
"(-0.023598, -0.023597]",-0.023597781266330727,-0.02359667677120443,3,"(('isolationForest', 'adequacy'), ('norm_log', 'brstate'), ('IQR', 'dlivord_min'))",7
"(-0.023597, -0.023595]",-0.023596591417972327,-0.023595777939340902,3,"(('isolationForest', 'adequacy'), ('norm_log', 'adequacy'), ('IQR', 'dlivord_min'))",7
"(-0.023595, -0.023594]",-0.02359532201785822,-0.023594565753440468,3,"(('isolationForest', 'adequacy'), ('bin_equal_frequency_5', 'birmon'), ('IQR', 'dlivord_min'))",12
"(-0.023594, -0.023593]",-0.02359399245179622,-0.02359285601393502,2,"(('isolationForest', 'adequacy'), ('IQR', 'dlivord_min'))",124
"(-0.023593, -0.023592]",-0.023592787260855917,-0.023591773443152563,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_10', 'birmon'), ('IQR', 'dlivord_min'))",29
"(-0.023592, -0.02359]",-0.023591489424011167,-0.023590316268255897,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_5', 'gestat10'), ('isolationForest', 'adequacy'))",12
"(-0.02359, -0.023589]",-0.023590231547416452,-0.02358907792251264,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'crace'), ('isolationForest', 'adequacy'))",6
"(-0.023589, -0.023588]",-0.023588829027387206,-0.023588723017246273,3,"(('isolationForest', 'adequacy'), ('norm_log', 'brstate_reg'), ('IQR', 'dlivord_min'))",2
"(-0.023588, -0.023586]",-0.023587529786256268,-0.023586479376446194,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'birattnd'), ('IQR', 'dlivord_min'))",3
"(-0.023586, -0.023585]",-0.023585531036604632,-0.023585361288873553,3,"(('isolationForest', 'adequacy'), ('IQR', 'dlivord_min'), ('bin_equal_frequency_2', 'meduc6'))",2
"(-0.023585, -0.023584]",-0.023584924542990632,-0.023583922233279764,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'brstate'), ('IQR', 'dlivord_min'))",4
"(-0.023584, -0.023583]",-0.023583585063218362,-0.023583292654006546,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'stoccfipb_reg'), ('isolationForest', 'adequacy'))",4
"(-0.023583, -0.023581]",-0.023582363372702985,-0.023582363372702985,3,"(('isolationForest', 'adequacy'), ('bin_equal_frequency_2', 'brstate'), ('IQR', 'dlivord_min'))",1
"(-0.023581, -0.02358]",-0.023581204878873063,-0.023581204878873063,3,"(('isolationForest', 'adequacy'), ('IQR', 'dlivord_min'), ('bin_equal_width_2', 'mpre5'))",1
"(-0.02358, -0.023579]",-0.02357951459667238,-0.02357951459667238,3,"(('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'ormoth'), ('isolationForest', 'adequacy'))",1
"(-0.023576, -0.023575]",-0.02357518229792717,-0.02357518229792717,3,"(('isolationForest', 'adequacy'), ('winsorize', 'chyper'), ('IQR', 'dlivord_min'))",1
"(-0.023572, -0.023571]",-0.02357221360559858,-0.02357221360559858,3,"(('norm_log', 'adequacy'), ('bin_equal_frequency_2', 'birmon'), ('isolationForest', 'adequacy'))",1
"(-0.023566, -0.023565]",-0.023564749633575306,-0.023564749633575306,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'drink5'), ('isolationForest', 'adequacy'))",1
"(-0.023563, -0.023562]",-0.0235632746941523,-0.023562142312686628,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'birattnd'), ('isolationForest', 'adequacy'))",5
"(-0.02356, -0.023558]",-0.023559186239128293,-0.023558585243733703,3,"(('norm_log', 'adequacy'), ('bin_equal_frequency_2', 'stoccfipb'), ('isolationForest', 'adequacy'))",2
"(-0.023557, -0.023556]",-0.023556903730622747,-0.023556729139548576,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'mrace'), ('isolationForest', 'adequacy'))",2
"(-0.023552, -0.023551]",-0.023551228862374936,-0.0235512282810174,2,"(('zscore_filter_3', 'drink5'), ('zscore_filter_3', 'gestat10'))",5
"(-0.023551, -0.023549]",-0.023550146660744946,-0.023550146660744946,3,"(('isolationForest', 'adequacy'), ('IQR', 'dlivord_min'), ('bin_equal_frequency_2', 'nprevistq'))",1
"(-0.023547, -0.023546]",-0.023546573131386615,-0.023546573131386615,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_frequency_5', 'infant_id'), ('isolationForest', 'adequacy'))",1
"(-0.02354, -0.023539]",-0.023539172801464277,-0.023539172801464277,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'dlivord_min'))",1
"(-0.023538, -0.023537]",-0.023537113695240877,-0.023537113695240877,3,"(('zscore_filter_3', 'adequacy'), ('winsorize', 'mrace'), ('isolationForest', 'adequacy'))",1
"(-0.02353, -0.023529]",-0.023529216027079514,-0.02352920935917604,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_frequency_2', 'brstate'), ('isolationForest', 'adequacy'))",2
"(-0.023528, -0.023526]",-0.023527124089761826,-0.023527122697803115,2,"(('zscore_filter_3', 'dlivord_min'), ('zscore_filter_3', 'drink5'))",6
"(-0.023522, -0.023521]",-0.023521880770987522,-0.023521279790214216,3,"(('isolationForest', 'adequacy'), ('IQR', 'dlivord_min'), ('norm_log', 'gestat10'))",2
